"com","id_noeud","POPULATION"
"26070","126534",561
"26073","101679",251
"26099","101684",483
"26211","33614",1236
"84053","211872",1747
"84138","211659",9519
"26322","230928",428
"26367","728",695
"26016","234159",411
"26238","128443",249
"26112","152061",188
"26306","87432",291
"26369","19014",66
"26161","117248",44
"26227","209218",21
"26244","227046",120
"05169","4191",41
"70486","38426",124
"05086","72957",104
"05076","29875",86
"05073","173536",348
"05178","114357",498
"04058","10053",249
"04023","233064",209
"40009","117700",216
"04205","177759",1392
"40171","44324",123
"33484","72558",1806
"33429","73478",335
"88503","139689",174
"33537","1517",397
"40279","78040",12956
"33391","109896",310
"33178","59525",385
"33511","169917",360
"33512","48278",379
"47068","73405",1078
"47191","202130",705
"86136","33759",429
"47263","180535",601
"47101","179197",1283
"47150","180537",363
"47094","82122",716
"47110","183550",1663
"47298","82131",202
"88292","81705",871
"47118","183548",158
"47316","112081",622
"47317","112097",583
"86054","137966",351
"47198","179886",346
"47146","233670",1332
"47295","21420",317
"47291","9",671
"47230","214831",439
"47315","199093",818
"47070","173063",850
"47185","215803",2842
"46336","167163",376
"46142","119020",163
"46305","57051",302
"74109","228663",844
"46001","93396",516
"46182","93394",1711
"46214","160544",380
"46296","7963",459
"46088","199023",830
"46044","75076",600
"46224","93398",3474
"46042","17824",19616
"46007","206004",1007
"40110","25733",712
"46037","81054",78
"46320","212766",357
"46081","100058",80
"46276","133713",173
"46049","31007",211
"46068","100002",164
"12256","40866",367
"46041","229266",172
"12158","14472",273
"12175","84757",158
"12252","49778",404
"12181","14463",224
"12091","21893",434
"12290","183556",516
"12206","164905",571
"12031","127542",327
"12111","178412",507
"12215","67738",1129
"12288","93115",1532
"12201","231256",1052
"12033","169407",2757
"12124","24041",311
"12182","98158",268
"12219","83235",371
"12184","51850",130
"12237","203278",620
"48185","18913",159
"48055","166896",146
"48056","18916",356
"48016","226978",535
"48030","52141",370
"48147","4051",648
"88413","158125",20471
"07266","194409",92
"07147","194408",234
"74208","156700",10958
"48015","162880",216
"07088","81274",110
"07117","10253",2037
"07306","208443",217
"07183","44245",457
"07115","132585",640
"07279","36150",1865
"26284","71860",363
"26145","75916",589
"58246","86467",809
"26261","221591",383
"26335","40898",172
"26285","93860",288
"26192","133864",298
"26350","167235",81
"26348","40894",1683
"26304","12989",213
"26103","12988",481
"26318","230861",42
"26288","10877",319
"26104","88902",84
"26245","57965",19
"05117","117432",100
"05166","41871",1229
"05078","18734",303
"04066","175833",497
"05162","157353",1392
"05071","104357",320
"04085","150593",56
"05013","160026",156
"04222","94270",353
"04026","197690",151
"05022","64102",201
"02287","139593",1083
"04203","83925",438
"04161","23642",334
"04220","23618",380
"02684","4617",3535
"04019","217719",2706
"37111","98329",1591
"37136","19634",491
"33260","163182",862
"33042","180023",4830
"33202","44314",1360
"33251","1216",722
"33026","67790",481
"33310","86325",183
"33307","93680",1615
"33237","206931",779
"33357","4119",1533
"33305","95103",457
"33279","4123",740
"33130","4243",933
"33048","132180",237
"33021","164967",998
"33072","140115",221
"33002","1352",799
"33508","165804",620
"47277","49210",327
"33306","27916",415
"47233","523",3143
"47157","198855",18028
"47326","75435",1718
"47216","223336",611
"47232","173078",500
"47136","66393",137
"47182","36342",287
"47265","119618",400
"47193","173097",185
"47175","197026",2328
"47124","173062",218
"37216","58745",1572
"47106","85008",5074
"46321","100154",367
"46089","5670",977
"46277","215587",210
"46218","178238",177
"37272","51830",1081
"46225","5662",2523
"46062","5668",391
"46136","23503",242
"46134","109739",250
"46080","8318",763
"46280","197824",162
"46191","5656",1020
"46095","55022",993
"46046","79333",467
"46212","195130",72
"46299","212137",119
"46183","228369",192
"46157","79811",138
"12007","222567",180
"46129","50684",266
"46056","187077",80
"12104","14466",447
"46289","136393",142
"12018","149701",145
"12257","14467",724
"12272","102215",490
"12108","55094",357
"12003","164896",335
"12012","164897",710
"12305","51127",1320
"12100","108249",2436
"12083","67604",1578
"12016","25781",859
"12171","14690",520
"12161","226972",518
"12193","194000",308
"12298","182486",385
"12265","65823",503
"12098","17915",583
"12096","160271",4376
"12216","197342",1329
"71132","95392",2332
"48192","199719",98
"48099","148364",2115
"48107","166898",204
"33543","65206",978
"40042","189031",270
"48103","209412",1222
"48018","77546",726
"48095","143364",11679
"48003","205538",228
"48164","14655",119
"07176","10257",133
"07213","180292",151
"07275","230926",117
"07189","230737",281
"07307","230688",445
"07190","9765",228
"07332","1120",493
"07208","7163",127
"07300","27315",429
"26085","135912",2571
"26169","177888",1929
"26121","224559",1049
"26005","110427",1629
"26203","154610",257
"26352","146591",239
"26003","59707",46
"88409","226852",2194
"26373","95074",287
"26363","166358",36
"26202","126951",344
"42308","131453",779
"26283","117081",25
"05150","115978",40
"26123","117073",29
"05008","41872",326
"05028","134532",147
"05158","93056",103
"05131","211752",76
"05168","104355",652
"05057","107487",214
"05074","149692",172
"05037","104722",476
"04150","88544",155
"05176","190621",234
"05115","108201",438
"05050","135691",690
"05171","126852",206
"05127","135690",155
"04033","96902",361
"04198","223050",332
"04102","23637",224
"02738","196995",13938
"33436","99069",1012
"33197","4056",434
"33225","67785",2206
"33076","29027",746
"33504","4124",762
"33343","117806",793
"33337","18821",2174
"33164","154904",1528
"33465","91896",1135
"33227","93723",7418
"33533","136108",2555
"33435","196681",2070
"33438","121053",1760
"33050","33051",528
"33444","47917",591
"33463","136111",1320
"33107","65737",310
"33106","145311",1182
"33111","136113",1170
"33102","63466",392
"33331","165805",493
"33346","91877",413
"33187","63468",1198
"33170","38858",844
"33287","63463",605
"47257","7096",502
"47131","7094",770
"47056","182292",844
"33221","63460",1148
"33453","160584",202
"47059","163884",243
"06152","73128",13092
"47088","3844",594
"47301","75366",1002
"47014","66394",197
"47170","173099",616
"47152","129126",443
"47184","184118",235
"47241","112315",690
"47202","148240",304
"47123","69287",459
"47029","124035",497
"47242","28145",552
"47292","204941",552
"24245","233721",281
"46222","57099",166
"46114","48523",353
"46126","48522",231
"46061","110750",205
"46171","109735",236
"46316","29854",317
"46205","191394",322
"46324","119190",219
"46119","156495",246
"46303","233115",117
"46031","80817",126
"46294","100582",150
"46039","32490",192
"46093","234549",95
"46075","100579",199
"46051","34750",326
"46035","100580",188
"46021","50688",748
"46100","79814",637
"46102","525",9826
"46168","86337",145
"28373","185682",3121
"12030","47564",429
"12089","22665",5911
"12130","58542",1197
"02572","84011",516
"12076","195030",1683
"12268","47691",427
"12110","124259",381
"12049","216146",444
"12074","227363",307
"12214","103886",539
"48165","201640",187
"48005","121373",328
"48189","208936",181
"48029","229037",149
"48111","201956",217
"48151","82479",59
"07135","227344",54
"07144","211531",30
"07118","226305",145
"07196","182833",246
"07109","205808",315
"07062","120509",107
"07193","119213",284
"37011","28967",1778
"07058","204785",999
"07091","112183",316
"07122","57495",1532
"07296","44254",1670
"07241","57471",688
"07247","131460",693
"30351","201003",11833
"26008","89089",1273
"07005","1121",1402
"26305","200813",906
"26257","153404",410
"26031","133370",903
"26251","146592",372
"26334","97889",140
"26243","133377",927
"26356","12639",137
"26111","12987",92
"26036","83220",89
"26047","117083",74
"26300","228743",40
"26255","153402",20
"05066","78519",10
"05154","180445",157
"05035","110477",25
"05179","201550",3150
"05059","79382",708
"05092","216168",749
"05100","62478",662
"05113","173799",371
"05068","190616",412
"05140","47714",308
"05011","193369",404
"05106","108484",297
"05012","52714",520
"47112","113755",444
"33029","56307",5118
"33077","223461",2231
"33452","31659",563
"33205","67791",1354
"33040","121057",1157
"33030","136103",2089
"33120","33643",2085
"33081","8565",2718
"33392","111774",896
"33367","94586",417
"33440","32800",242
"33427","94582",248
"69190","193575",1849
"33294","145403",519
"33024","55198",295
"33250","146311",301
"33087","145580",422
"33283","68051",192
"33479","58716",230
"33418","97625",379
"46040","100648",224
"33139","145626",104
"33359","79630",252
"33289","162308",1469
"33404","48169",239
"33491","48172",373
"47245","37563",88
"33520","48166",313
"47018","166927",188
"47187","132914",288
"47194","166924",327
"47218","198993",280
"47226","166930",558
"47290","50238",560
"47264","202891",1183
"47003","202890",475
"47132","6693",212
"47183","201623",184
"47083","81216",94
"47223","81218",234
"47324","18",1282
"24572","49018",188
"24043","108311",188
"60159","208768",40430
"24542","196952",77
"24386","207873",231
"24039","96882",156
"46184","87751",371
"46200","196438",279
"46120","151036",310
"46066","191395",613
"46164","82804",235
"46234","151039",98
"46087","61741",625
"46072","165712",306
"46219","231566",397
"46113","114914",321
"46054","194973",346
"46233","119479",115
"46094","119477",251
"46176","43498",663
"46131","32487",166
"46237","61552",317
"46175","61549",930
"46053","136448",405
"46332","120245",316
"46288","209713",194
"46272","226295",226
"46015","13111",1558
"46207","206451",279
"12246","104670",555
"15133","205784",128
"15212","104671",380
"12094","160269",1056
"60141","109088",11108
"12088","69171",218
"48091","207677",66
"48032","25721",241
"48183","37598",284
"48127","86242",765
"48133","11625",155
"48008","129849",209
"48048","25090",62
"48086","90189",229
"07182","95110",1224
"07116","38687",1385
"07325","109882",2035
"07231","201729",2541
"07289","7126",1641
"07019","216600",11803
"07263","228380",104
"07077","91770",228
"07145","7099",1088
"07242","124197",112
"07032","131466",171
"07311","1100",144
"07157","58304",1335
"07270","177647",438
"26338","200987",1858
"26312","133133",1184
"26339","89156",1372
"26157","82385",747
"26052","97858",410
"26095","82383",882
"26287","108772",482
"26171","109043",189
"26249","78308",643
"26134","230783",71
"26241","49963",120
"37018","146605",7987
"26051","37497",83
"26090","47296",19
"26274","224737",1
"26253","38207",68
"26186","31157",64
"26040","193645",87
"05080","234074",67
"05123","76141",1466
"60057","80484",55252
"05112","154850",78
"05061","202884",40255
"60464","102158",1009
"05017","175268",2449
"05018","36407",316
"05124","115465",473
"29145","64792",899
"05130","59545",128
"05108","4615",133
"05111","59551",232
"29087","197043",720
"33009","201512",10476
"33529","22882",25587
"33199","51100",20294
"33527","51102",7155
"33501","43799",2430
"33454","223460",1577
"33474","164285",2573
"33213","121995",4054
"29046","203648",14750
"33334","158959",2592
"33109","136100",2211
"33552","136106",995
"33007","96541",1140
"33241","121062",574
"33327","136104",2990
"33355","207658",1583
"33311","121063",1223
"33549","53352",325
"33215","107337",200
"33464","104276",316
"33008","102924",279
"33156","67970",332
"33092","104274",230
"33299","156337",378
"33409","78899",95
"33189","156345",400
"33131","59208",208
"33379","102733",306
"33482","122272",237
"33224","58815",100
"33446","202428",195
"33103","58829",52
